order_id,order_date,product,category,quantity,unit_price,total_amount,region,status,customer_id
ORD-00300,2024-01-23,Jeans,Clothing,1,47.83,47.83,South,Cancelled,CUST-0361
ORD-00301,2024-04-13,T-Shirt,Clothing,4,174.22,696.9,East,Completed,CUST-0166
ORD-00302,2024-06-27,Jeans,Clothing,3,95.82,287.46,East,Completed,CUST-0341
ORD-00303,2025-02-04,Dress,Clothing,5,142.37,711.86,North,Completed,CUST-0309
ORD-00304,2024-08-31,Pillow,Home,1,469.61,469.61,East,Completed,CUST-0086
ORD-00305,2024-09-12,Camera,Electronics,2,1021.54,2043.07,North,Completed,CUST-0132
ORD-00306,2025-05-19,Camera,Electronics,4,51.86,207.43,West,Completed,CUST-0280
ORD-00307,2024-06-15,Bike,Sports,2,229.89,459.78,West,Completed,CUST-0410
ORD-00308,2024-06-13,Tablet,Electronics,4,79.11,316.45,North,Cancelled,CUST-0483
ORD-00309,2025-03-20,Tablet,Electronics,2,911.34,1822.69,South,Completed,CUST-0052
ORD-00310,2024-09-28,Chair,Home,5,285.97,1429.87,East,Completed,CUST-0122
ORD-00311,2025-03-13,Laptop,Electronics,1,619.71,619.71,North,Completed,CUST-0422
ORD-00312,2024-04-28,Racket,Sports,4,293.35,1173.39,East,Pending,CUST-0242
ORD-00313,2025-01-13,Weights,Sports,4,117.6,470.38,South,Pending,CUST-0023
ORD-00314,2024-03-28,Rug,Home,1,148.91,148.91,East,Cancelled,CUST-0212
ORD-00315,2024-08-29,Shoes,Clothing,4,86.61,346.46,West,Completed,CUST-0041
ORD-00316,2024-05-30,Weights,Sports,5,175.73,878.65,North,Pending,CUST-0089
ORD-00317,2024-07-25,Jeans,Clothing,4,38.34,153.38,South,Cancelled,CUST-0133
ORD-00318,2024-10-09,Vase,Home,3,206.29,618.86,West,Completed,CUST-0403
ORD-00319,2024-04-18,Bike,Sports,1,229.93,229.93,North,Completed,CUST-0445
ORD-00320,2024-10-09,Rug,Home,2,294.57,589.14,West,Completed,CUST-0317
ORD-00321,2024-10-02,Bike,Sports,4,24.29,97.18,East,Completed,CUST-0173
ORD-00322,2024-05-17,Table,Home,2,354.17,708.34,East,Pending,CUST-0397
ORD-00323,2025-05-11,Table,Home,4,62.86,251.43,East,Completed,CUST-0264
ORD-00324,2024-01-30,T-Shirt,Clothing,5,108.76,543.79,South,Completed,CUST-0449
ORD-00325,2025-01-12,T-Shirt,Clothing,3,99.44,298.33,West,Cancelled,CUST-0204
ORD-00326,2024-12-24,Camera,Electronics,4,94.32,377.27,East,Completed,CUST-0429
ORD-00327,2024-08-07,Vase,Home,5,33.18,165.88,South,Completed,CUST-0347
ORD-00328,2025-04-30,Jacket,Clothing,1,109.96,109.96,South,Completed,CUST-0308
ORD-00329,2025-03-09,Phone,Electronics,3,415.97,1247.9,West,Completed,CUST-0236
ORD-00330,2024-01-08,Chair,Home,1,415.67,415.67,East,Cancelled,CUST-0332
ORD-00331,2024-10-10,Table,Home,3,181.42,544.25,East,Completed,CUST-0097
ORD-00332,2025-02-17,Shoes,Clothing,5,181.44,907.21,East,Completed,CUST-0370
ORD-00333,2024-07-13,Camera,Electronics,1,771.19,771.19,East,Completed,CUST-0352
ORD-00334,2024-07-04,Weights,Sports,5,200.71,1003.54,East,Completed,CUST-0242
ORD-00335,2024-04-01,Hat,Clothing,3,164.54,493.63,South,Completed,CUST-0115
ORD-00336,2025-04-26,Rug,Home,1,145.07,145.07,North,Cancelled,CUST-0298
ORD-00337,2025-02-27,Headphones,Electronics,3,1339.67,4019.0,North,Completed,CUST-0071
ORD-00338,2024-07-03,Jacket,Clothing,3,120.34,361.02,North,Pending,CUST-0171
ORD-00339,2024-06-11,Jacket,Clothing,2,15.87,31.74,West,Completed,CUST-0067
ORD-00340,2024-07-23,Weights,Sports,5,11.35,56.77,East,Completed,CUST-0457
ORD-00341,2024-11-15,Pillow,Home,3,320.81,962.43,South,Completed,CUST-0197
ORD-00342,2025-06-20,Chair,Home,5,475.26,2376.31,East,Pending,CUST-0455
ORD-00343,2024-01-20,Jacket,Clothing,4,105.68,422.73,South,Completed,CUST-0373
ORD-00344,2025-01-19,Jeans,Clothing,1,124.09,124.09,East,Cancelled,CUST-0320
ORD-00345,2025-03-02,Smartwatch,Electronics,1,1492.29,1492.29,West,Pending,CUST-0064
ORD-00346,2024-04-13,Rug,Home,4,349.16,1396.62,East,Cancelled,CUST-0311
ORD-00347,2024-04-18,Dress,Clothing,1,34.41,34.41,West,Completed,CUST-0312
ORD-00348,2024-02-10,Jacket,Clothing,2,195.03,390.05,West,Completed,CUST-0353
ORD-00349,2025-05-20,Ball,Sports,5,42.02,210.12,South,Completed,CUST-0400
ORD-00350,2024-09-27,Camera,Electronics,3,1099.19,3297.56,West,Completed,CUST-0052
ORD-00351,2024-04-07,T-Shirt,Clothing,1,81.64,81.64,North,Completed,CUST-0437
ORD-00352,2024-04-05,Hat,Clothing,3,75.8,227.41,East,Completed,CUST-0094
ORD-00353,2025-03-07,Headphones,Electronics,4,630.36,2521.45,South,Completed,CUST-0068
ORD-00354,2024-07-04,Phone,Electronics,4,200.38,801.54,West,Completed,CUST-0314
ORD-00355,2024-04-25,Camera,Electronics,4,1325.93,5303.71,West,Pending,CUST-0024
ORD-00356,2024-08-17,Tablet,Electronics,5,999.71,4998.56,East,Cancelled,CUST-0268
ORD-00357,2024-06-01,Headphones,Electronics,4,1009.48,4037.94,North,Completed,CUST-0330
ORD-00358,2024-11-24,Shoes,Clothing,4,172.6,690.38,South,Completed,CUST-0497
ORD-00359,2025-04-15,Lamp,Home,1,201.75,201.75,West,Cancelled,CUST-0230
ORD-00360,2025-02-17,Headphones,Electronics,1,698.25,698.25,West,Completed,CUST-0286
ORD-00361,2024-07-30,Laptop,Electronics,5,1198.09,5990.43,West,Completed,CUST-0187
ORD-00362,2025-04-08,Phone,Electronics,3,1274.26,3822.78,North,Completed,CUST-0389
ORD-00363,2025-01-17,T-Shirt,Clothing,5,168.53,842.64,North,Completed,CUST-0460
ORD-00364,2024-07-19,Dress,Clothing,5,147.62,738.09,South,Completed,CUST-0477
ORD-00365,2024-02-17,Racket,Sports,4,41.25,165.01,North,Pending,CUST-0235
ORD-00366,2025-05-09,Dress,Clothing,5,151.2,756.0,South,Cancelled,CUST-0089
ORD-00367,2025-03-04,T-Shirt,Clothing,4,126.1,504.4,South,Completed,CUST-0204
ORD-00368,2024-11-02,Table,Home,5,218.12,1090.59,East,Cancelled,CUST-0324
ORD-00369,2024-07-01,Jeans,Clothing,2,147.16,294.32,East,Completed,CUST-0390
ORD-00370,2024-10-19,Pillow,Home,5,340.24,1701.18,West,Completed,CUST-0268
ORD-00371,2024-10-20,Laptop,Electronics,2,602.26,1204.52,East,Completed,CUST-0430
ORD-00372,2024-04-14,Camera,Electronics,4,1187.32,4749.27,South,Cancelled,CUST-0200
ORD-00373,2025-01-31,Shoes,Clothing,4,162.78,651.13,West,Completed,CUST-0495
ORD-00374,2024-08-18,Laptop,Electronics,4,1128.32,4513.29,East,Cancelled,CUST-0280
ORD-00375,2024-06-26,Hat,Clothing,2,69.42,138.85,North,Pending,CUST-0021
ORD-00376,2025-04-22,Ball,Sports,3,83.95,251.86,South,Completed,CUST-0079
ORD-00377,2025-01-01,Pillow,Home,4,315.49,1261.97,North,Completed,CUST-0270
ORD-00378,2024-04-04,Jeans,Clothing,4,160.46,641.83,East,Completed,CUST-0453
ORD-00379,2025-05-01,Hat,Clothing,5,81.75,408.74,North,Completed,CUST-0343
ORD-00380,2024-11-24,Rug,Home,1,460.93,460.93,West,Completed,CUST-0198
ORD-00381,2025-06-04,Pillow,Home,5,268.1,1340.48,West,Pending,CUST-0023
ORD-00382,2024-01-08,Vase,Home,5,475.14,2375.71,North,Completed,CUST-0344
ORD-00383,2024-03-14,Hat,Clothing,4,34.23,136.91,South,Completed,CUST-0236
ORD-00384,2024-08-21,Lamp,Home,5,401.22,2006.12,East,Pending,CUST-0199
ORD-00385,2024-03-05,Weights,Sports,1,44.31,44.31,North,Completed,CUST-0184
ORD-00386,2025-01-25,Tablet,Electronics,4,1190.99,4763.97,West,Completed,CUST-0243
ORD-00387,2024-05-27,Shoes,Clothing,3,153.15,459.45,East,Completed,CUST-0491
ORD-00388,2024-03-28,Smartwatch,Electronics,4,1318.41,5273.65,East,Completed,CUST-0384
ORD-00389,2024-09-15,Chair,Home,2,266.03,532.05,South,Completed,CUST-0093
ORD-00390,2024-07-21,Smartwatch,Electronics,1,718.83,718.83,West,Completed,CUST-0183
ORD-00391,2025-05-12,Hat,Clothing,3,33.51,100.53,West,Completed,CUST-0316
ORD-00392,2024-06-21,Vase,Home,4,194.96,779.83,North,Completed,CUST-0127
ORD-00393,2025-05-06,Hat,Clothing,3,95.68,287.05,West,Pending,CUST-0184
ORD-00394,2024-07-20,Rug,Home,2,311.18,622.36,East,Completed,CUST-0373
ORD-00395,2024-08-05,Laptop,Electronics,5,1281.9,6409.51,North,Cancelled,CUST-0134
ORD-00396,2024-05-17,Weights,Sports,3,233.92,701.77,West,Cancelled,CUST-0262
ORD-00397,2024-06-18,Headphones,Electronics,5,577.61,2888.03,South,Pending,CUST-0082
ORD-00398,2025-01-02,Shoes,Clothing,4,136.99,547.97,North,Completed,CUST-0390
ORD-00399,2025-02-01,Racket,Sports,3,69.96,209.89,West,Pending,CUST-0452
ORD-00400,2024-09-26,Laptop,Electronics,3,1471.86,4415.57,South,Pending,CUST-0335
ORD-00401,2025-06-12,Ball,Sports,2,82.96,165.92,West,Completed,CUST-0419
ORD-00402,2024-06-18,Rug,Home,4,23.17,92.67,South,Completed,CUST-0264
ORD-00403,2025-02-28,Chair,Home,2,308.97,617.94,East,Completed,CUST-0247
ORD-00404,2024-05-10,Gloves,Sports,1,16.51,16.51,South,Completed,CUST-0323
ORD-00405,2024-01-20,Smartwatch,Electronics,4,262.95,1051.82,East,Completed,CUST-0111
ORD-00406,2024-05-26,Mat,Sports,5,250.81,1254.03,South,Cancelled,CUST-0338
ORD-00407,2025-01-22,Chair,Home,2,237.67,475.33,West,Completed,CUST-0056
ORD-00408,2024-04-08,Phone,Electronics,5,807.93,4039.66,South,Pending,CUST-0462
ORD-00409,2024-01-02,Smartwatch,Electronics,5,779.83,3899.14,West,Cancelled,CUST-0216
ORD-00410,2024-12-24,Lamp,Home,4,470.44,1881.77,North,Pending,CUST-0069
ORD-00411,2025-02-22,Rug,Home,5,60.23,301.16,East,Completed,CUST-0003
ORD-00412,2025-02-22,Smartwatch,Electronics,3,807.68,2423.05,East,Completed,CUST-0080
ORD-00413,2024-10-09,Weights,Sports,5,173.75,868.77,West,Completed,CUST-0212
ORD-00414,2025-02-11,Racket,Sports,3,98.93,296.79,South,Completed,CUST-0383
ORD-00415,2024-02-23,Dress,Clothing,3,190.61,571.83,South,Pending,CUST-0494
ORD-00416,2024-08-15,Laptop,Electronics,3,1243.72,3731.16,East,Completed,CUST-0312
ORD-00417,2024-02-28,Camera,Electronics,5,607.27,3036.36,South,Pending,CUST-0225
ORD-00418,2025-06-06,Phone,Electronics,5,1283.32,6416.62,South,Cancelled,CUST-0087
ORD-00419,2024-12-27,Tablet,Electronics,4,396.92,1587.69,West,Pending,CUST-0301
ORD-00420,2024-12-22,Shoes,Clothing,5,145.17,725.85,East,Completed,CUST-0116
ORD-00421,2024-03-15,Dress,Clothing,1,121.36,121.36,East,Completed,CUST-0485
ORD-00422,2025-01-21,Smartwatch,Electronics,4,1437.23,5748.91,West,Completed,CUST-0388
ORD-00423,2024-03-10,Rug,Home,3,433.77,1301.31,West,Completed,CUST-0347
ORD-00424,2024-09-11,Jacket,Clothing,3,80.32,240.97,East,Completed,CUST-0205
ORD-00425,2024-10-02,Lamp,Home,5,170.66,853.29,South,Completed,CUST-0256
ORD-00426,2024-12-30,Jeans,Clothing,2,176.46,352.91,South,Completed,CUST-0062
ORD-00427,2025-05-08,Camera,Electronics,1,1435.88,1435.88,East,Cancelled,CUST-0162
ORD-00428,2025-02-11,Mat,Sports,3,275.64,826.93,South,Cancelled,CUST-0066
ORD-00429,2024-06-27,Smartwatch,Electronics,4,1208.94,4835.77,West,Completed,CUST-0358
ORD-00430,2025-01-05,Ball,Sports,3,178.49,535.48,East,Completed,CUST-0281
ORD-00431,2024-08-03,Chair,Home,4,184.69,738.75,West,Completed,CUST-0187
ORD-00432,2024-10-03,Ball,Sports,1,208.94,208.94,South,Cancelled,CUST-0222
ORD-00433,2025-03-07,Racket,Sports,2,243.64,487.29,West,Completed,CUST-0458
ORD-00434,2024-03-02,Rug,Home,2,292.56,585.12,South,Completed,CUST-0244
ORD-00435,2024-12-18,Headphones,Electronics,3,1129.66,3388.98,North,Pending,CUST-0063
ORD-00436,2024-10-18,Vase,Home,2,296.43,592.86,East,Completed,CUST-0345
ORD-00437,2024-06-20,Weights,Sports,2,144.49,288.98,East,Pending,CUST-0324
ORD-00438,2025-02-08,Bike,Sports,3,199.37,598.12,East,Pending,CUST-0400
ORD-00439,2024-05-08,Vase,Home,1,218.71,218.71,South,Completed,CUST-0482
ORD-00440,2024-02-25,Phone,Electronics,5,292.02,1460.1,North,Pending,CUST-0269
ORD-00441,2024-08-22,Laptop,Electronics,3,430.56,1291.67,South,Completed,CUST-0227
ORD-00442,2025-05-02,Jeans,Clothing,3,46.56,139.69,West,Cancelled,CUST-0479
ORD-00443,2025-04-12,Pillow,Home,5,354.86,1774.29,West,Cancelled,CUST-0328
ORD-00444,2024-09-23,Table,Home,4,62.99,251.94,South,Completed,CUST-0006
ORD-00445,2025-05-18,Smartwatch,Electronics,1,1232.3,1232.3,West,Completed,CUST-0005
ORD-00446,2025-03-23,Ball,Sports,5,64.69,323.43,West,Completed,CUST-0084
ORD-00447,2024-10-05,Gloves,Sports,5,159.82,799.08,East,Cancelled,CUST-0415
ORD-00448,2025-04-08,Rug,Home,4,85.58,342.32,East,Cancelled,CUST-0252
ORD-00449,2024-10-15,Jacket,Clothing,1,24.18,24.18,East,Completed,CUST-0367
ORD-00450,2024-11-15,Weights,Sports,4,72.98,291.94,West,Completed,CUST-0238
ORD-00451,2024-03-14,Tablet,Electronics,4,166.32,665.29,West,Completed,CUST-0099
ORD-00452,2024-09-10,Rug,Home,4,388.71,1554.84,North,Completed,CUST-0236
ORD-00453,2024-06-11,Smartwatch,Electronics,3,1015.71,3047.13,North,Cancelled,CUST-0267
ORD-00454,2024-04-25,Tablet,Electronics,2,747.78,1495.57,South,Pending,CUST-0167
ORD-00455,2025-05-01,Phone,Electronics,1,1201.87,1201.87,South,Completed,CUST-0395
ORD-00456,2024-03-02,Phone,Electronics,1,278.66,278.66,East,Completed,CUST-0360
ORD-00457,2025-03-25,Phone,Electronics,3,757.37,2272.12,South,Completed,CUST-0353
ORD-00458,2024-10-28,Ball,Sports,5,214.92,1074.61,West,Completed,CUST-0291
ORD-00459,2024-06-13,Shoes,Clothing,5,150.49,752.47,North,Cancelled,CUST-0080
ORD-00460,2025-01-23,Ball,Sports,5,235.02,1175.08,South,Completed,CUST-0318
ORD-00461,2024-07-13,Pillow,Home,4,335.98,1343.92,West,Cancelled,CUST-0079
ORD-00462,2024-05-12,Table,Home,1,66.2,66.2,South,Completed,CUST-0104
ORD-00463,2025-06-22,Headphones,Electronics,4,327.84,1311.38,East,Completed,CUST-0188
ORD-00464,2025-04-24,Shoes,Clothing,1,17.42,17.42,North,Completed,CUST-0286
ORD-00465,2024-11-07,Ball,Sports,1,163.42,163.42,North,Completed,CUST-0492
ORD-00466,2024-07-02,Laptop,Electronics,2,1101.5,2203.0,West,Completed,CUST-0393
ORD-00467,2025-02-15,Vase,Home,2,443.76,887.51,East,Completed,CUST-0274
ORD-00468,2025-03-16,Ball,Sports,4,255.01,1020.03,East,Cancelled,CUST-0124
ORD-00469,2025-02-10,Dress,Clothing,4,186.34,745.35,North,Completed,CUST-0146
ORD-00470,2024-11-18,Smartwatch,Electronics,2,245.87,491.75,North,Completed,CUST-0471
ORD-00471,2024-09-12,T-Shirt,Clothing,5,80.8,403.98,South,Completed,CUST-0416
ORD-00472,2025-05-09,Lamp,Home,3,124.37,373.11,South,Pending,CUST-0423
ORD-00473,2024-12-08,Smartwatch,Electronics,1,981.27,981.27,East,Pending,CUST-0214
ORD-00474,2024-02-25,Phone,Electronics,4,1134.13,4536.54,East,Cancelled,CUST-0022
ORD-00475,2025-04-01,Pillow,Home,4,354.93,1419.72,North,Completed,CUST-0222
ORD-00476,2025-02-12,Rug,Home,5,248.41,1242.05,East,Completed,CUST-0205
ORD-00477,2024-07-19,Weights,Sports,5,151.48,757.4,South,Completed,CUST-0037
ORD-00478,2025-01-09,Rug,Home,4,63.01,252.02,East,Completed,CUST-0165
ORD-00479,2024-05-29,Pillow,Home,4,101.24,404.97,West,Completed,CUST-0474
ORD-00480,2024-09-05,Jeans,Clothing,1,43.86,43.86,South,Completed,CUST-0008
ORD-00481,2024-08-04,Vase,Home,5,246.17,1230.86,South,Cancelled,CUST-0268
ORD-00482,2025-01-20,Pillow,Home,1,87.85,87.85,North,Completed,CUST-0088
ORD-00483,2024-03-09,Tablet,Electronics,1,341.01,341.01,West,Completed,CUST-0340
ORD-00484,2025-06-04,Lamp,Home,4,331.72,1326.87,North,Completed,CUST-0249
ORD-00485,2024-09-10,Phone,Electronics,1,338.37,338.37,East,Completed,CUST-0251
ORD-00486,2025-05-28,Weights,Sports,2,191.32,382.63,East,Completed,CUST-0321
ORD-00487,2024-08-18,Rug,Home,3,34.14,102.43,South,Completed,CUST-0460
ORD-00488,2025-03-03,Weights,Sports,2,206.62,413.24,South,Cancelled,CUST-0079
ORD-00489,2024-07-26,Ball,Sports,2,69.96,139.92,South,Completed,CUST-0353
ORD-00490,2024-11-21,Dress,Clothing,2,195.52,391.04,North,Cancelled,CUST-0273
ORD-00491,2025-02-25,Phone,Electronics,4,510.52,2042.07,East,Pending,CUST-0382
ORD-00492,2024-09-30,Chair,Home,5,108.68,543.39,South,Cancelled,CUST-0119
ORD-00493,2025-04-25,Hat,Clothing,5,29.7,148.51,East,Completed,CUST-0437
ORD-00494,2024-10-03,Gloves,Sports,1,128.49,128.49,West,Completed,CUST-0381
ORD-00495,2024-11-28,Jeans,Clothing,4,186.51,746.06,West,Completed,CUST-0219
ORD-00496,2025-06-21,Bike,Sports,5,124.3,621.52,North,Cancelled,CUST-0056
ORD-00497,2024-02-10,Gloves,Sports,4,160.42,641.7,West,Cancelled,CUST-0392
ORD-00498,2024-06-19,Phone,Electronics,4,472.21,1888.84,West,Completed,CUST-0314
ORD-00499,2024-04-25,Camera,Electronics,5,799.61,3998.03,South,Cancelled,CUST-0481
ORD-00500,2025-04-10,Dress,Clothing,2,98.41,196.83,North,Completed,CUST-0166
ORD-00501,2025-06-20,Hat,Clothing,1,31.87,31.87,West,Cancelled,CUST-0314
ORD-00502,2024-06-15,Dress,Clothing,2,23.12,46.25,South,Completed,CUST-0394
ORD-00503,2024-04-30,Headphones,Electronics,2,496.69,993.38,South,Completed,CUST-0002
ORD-00504,2024-08-31,Lamp,Home,4,280.88,1123.52,South,Cancelled,CUST-0338
ORD-00505,2024-10-11,Gloves,Sports,5,80.97,404.83,South,Completed,CUST-0095
ORD-00506,2024-11-01,T-Shirt,Clothing,5,21.79,108.97,East,Completed,CUST-0026
ORD-00507,2024-06-30,Headphones,Electronics,5,1490.92,7454.58,West,Cancelled,CUST-0185
ORD-00508,2024-03-07,Laptop,Electronics,4,1164.34,4657.37,East,Pending,CUST-0069
ORD-00509,2024-02-29,Camera,Electronics,2,1296.14,2592.28,North,Cancelled,CUST-0374
ORD-00510,2024-11-20,Headphones,Electronics,4,1099.91,4399.63,East,Cancelled,CUST-0295
ORD-00511,2024-08-26,Chair,Home,2,370.01,740.02,East,Completed,CUST-0001
ORD-00512,2025-02-28,Laptop,Electronics,5,724.08,3620.42,West,Completed,CUST-0171
ORD-00513,2024-03-10,Pillow,Home,3,327.5,982.49,East,Completed,CUST-0260
ORD-00514,2024-06-28,Lamp,Home,1,210.1,210.1,South,Completed,CUST-0427
ORD-00515,2025-04-16,Vase,Home,2,37.07,74.14,East,Pending,CUST-0402
ORD-00516,2024-01-20,Weights,Sports,5,206.68,1033.39,South,Cancelled,CUST-0351
ORD-00517,2024-06-18,Table,Home,4,423.55,1694.22,West,Completed,CUST-0305
ORD-00518,2024-08-31,Tablet,Electronics,4,1072.64,4290.54,East,Pending,CUST-0425
ORD-00519,2024-04-04,Chair,Home,2,199.62,399.25,West,Cancelled,CUST-0013
ORD-00520,2024-12-01,Mat,Sports,3,263.42,790.27,South,Completed,CUST-0421
ORD-00521,2024-11-14,Jeans,Clothing,1,99.98,99.98,North,Cancelled,CUST-0447
ORD-00522,2024-01-24,Tablet,Electronics,3,726.97,2180.91,East,Completed,CUST-0165
ORD-00523,2024-06-01,Jeans,Clothing,3,113.47,340.41,South,Completed,CUST-0059
ORD-00524,2024-05-24,Smartwatch,Electronics,3,861.46,2584.37,East,Cancelled,CUST-0126
ORD-00525,2025-04-27,T-Shirt,Clothing,1,180.06,180.06,North,Completed,CUST-0197
ORD-00526,2024-12-30,Laptop,Electronics,4,668.38,2673.5,East,Completed,CUST-0419
ORD-00527,2024-05-14,Hat,Clothing,4,164.72,658.88,North,Pending,CUST-0050
ORD-00528,2024-05-27,Ball,Sports,2,77.19,154.38,East,Completed,CUST-0201
ORD-00529,2024-01-31,Hat,Clothing,4,76.11,304.44,North,Pending,CUST-0058
ORD-00530,2025-06-04,Rug,Home,2,388.61,777.22,North,Pending,CUST-0419
ORD-00531,2025-02-27,Tablet,Electronics,5,856.42,4282.09,South,Cancelled,CUST-0125
ORD-00532,2024-12-16,Dress,Clothing,4,78.03,312.13,South,Completed,CUST-0340
ORD-00533,2024-11-29,Camera,Electronics,4,1399.75,5599.01,North,Pending,CUST-0091
ORD-00534,2024-12-01,Rug,Home,4,410.75,1643.01,West,Completed,CUST-0047
ORD-00535,2024-06-01,Jeans,Clothing,2,182.1,364.2,West,Cancelled,CUST-0150
ORD-00536,2024-11-07,Mat,Sports,5,101.81,509.07,West,Completed,CUST-0046
ORD-00537,2024-02-24,Smartwatch,Electronics,3,1480.31,4440.93,North,Cancelled,CUST-0421
ORD-00538,2024-11-21,Lamp,Home,4,132.92,531.66,West,Pending,CUST-0196
ORD-00539,2025-03-03,Mat,Sports,3,171.07,513.22,South,Completed,CUST-0447
ORD-00540,2024-05-19,Jeans,Clothing,4,134.95,539.81,North,Completed,CUST-0329
ORD-00541,2025-06-05,Gloves,Sports,4,190.74,762.97,West,Cancelled,CUST-0420
ORD-00542,2025-05-28,Gloves,Sports,2,177.6,355.2,East,Pending,CUST-0475
ORD-00543,2024-03-22,Lamp,Home,4,358.34,1433.37,South,Cancelled,CUST-0440
ORD-00544,2024-11-15,Rug,Home,1,312.83,312.83,North,Completed,CUST-0274
ORD-00545,2024-10-28,Headphones,Electronics,3,708.35,2125.05,East,Completed,CUST-0019
ORD-00546,2024-02-22,Vase,Home,5,322.06,1610.32,East,Cancelled,CUST-0014
ORD-00547,2024-10-14,Rug,Home,2,428.69,857.39,East,Completed,CUST-0008
ORD-00548,2024-09-24,Smartwatch,Electronics,2,303.19,606.38,South,Pending,CUST-0093
ORD-00549,2025-02-26,Tablet,Electronics,4,1476.9,5907.62,West,Completed,CUST-0339
ORD-00550,2024-04-28,Weights,Sports,3,110.07,330.22,North,Completed,CUST-0238
ORD-00551,2025-02-03,Gloves,Sports,4,164.43,657.72,West,Completed,CUST-0075
ORD-00552,2024-02-12,Bike,Sports,5,101.55,507.75,North,Cancelled,CUST-0327
ORD-00553,2024-09-18,Rug,Home,1,150.84,150.84,West,Pending,CUST-0396
ORD-00554,2024-11-16,Hat,Clothing,2,157.54,315.08,North,Completed,CUST-0426
ORD-00555,2024-09-14,Laptop,Electronics,3,646.31,1938.93,South,Completed,CUST-0013
ORD-00556,2024-05-02,Laptop,Electronics,1,1410.83,1410.83,North,Cancelled,CUST-0067
ORD-00557,2024-07-07,Weights,Sports,1,63.58,63.58,East,Completed,CUST-0240
ORD-00558,2024-09-20,Camera,Electronics,3,707.49,2122.48,South,Completed,CUST-0142
ORD-00559,2025-03-27,Headphones,Electronics,2,613.46,1226.91,North,Pending,CUST-0476
ORD-00560,2024-08-11,Shoes,Clothing,4,134.41,537.66,North,Pending,CUST-0367
ORD-00561,2025-05-24,Lamp,Home,1,369.22,369.22,South,Completed,CUST-0478
ORD-00562,2025-06-11,Camera,Electronics,1,616.2,616.2,West,Pending,CUST-0224
ORD-00563,2024-05-04,Weights,Sports,4,10.96,43.84,East,Completed,CUST-0350
ORD-00564,2024-03-23,Rug,Home,3,330.6,991.79,West,Completed,CUST-0332
ORD-00565,2024-04-19,Jeans,Clothing,4,193.99,775.96,East,Pending,CUST-0044
ORD-00566,2025-05-15,Weights,Sports,2,298.95,597.9,West,Completed,CUST-0406
ORD-00567,2024-12-13,Rug,Home,1,235.67,235.67,North,Completed,CUST-0404
ORD-00568,2024-06-01,Headphones,Electronics,5,221.37,1106.86,South,Completed,CUST-0019
ORD-00569,2024-01-15,Dress,Clothing,2,102.18,204.35,South,Completed,CUST-0464
ORD-00570,2024-04-26,Lamp,Home,1,303.7,303.7,West,Cancelled,CUST-0410
ORD-00571,2024-11-28,T-Shirt,Clothing,4,93.85,375.4,North,Cancelled,CUST-0280
ORD-00572,2024-03-05,Jacket,Clothing,3,161.72,485.17,North,Completed,CUST-0073
ORD-00573,2024-05-16,Racket,Sports,1,278.45,278.45,North,Cancelled,CUST-0193
ORD-00574,2024-10-17,T-Shirt,Clothing,5,29.93,149.67,West,Pending,CUST-0355
ORD-00575,2024-02-08,Jeans,Clothing,2,65.13,130.25,South,Pending,CUST-0314
ORD-00576,2024-04-30,Camera,Electronics,2,1248.4,2496.8,North,Cancelled,CUST-0186
ORD-00577,2025-04-30,Dress,Clothing,2,136.98,273.95,West,Completed,CUST-0082
ORD-00578,2024-02-14,Laptop,Electronics,4,985.05,3940.19,North,Completed,CUST-0474
ORD-00579,2024-11-29,Jeans,Clothing,4,104.74,418.95,West,Completed,CUST-0383
ORD-00580,2025-01-19,Chair,Home,2,67.07,134.14,South,Completed,CUST-0242
ORD-00581,2025-01-17,Bike,Sports,4,141.95,567.79,South,Pending,CUST-0369
ORD-00582,2024-03-02,Hat,Clothing,5,64.89,324.47,East,Completed,CUST-0057
ORD-00583,2024-06-23,Gloves,Sports,2,95.6,191.19,South,Completed,CUST-0211
ORD-00584,2024-09-10,Racket,Sports,2,221.71,443.41,East,Pending,CUST-0297
ORD-00585,2024-02-11,Shoes,Clothing,1,184.04,184.04,West,Cancelled,CUST-0018
