date,ticker,company,sector,open,high,low,close,volume
2024-03-15,PG,Procter & Gamble,Consumer,182.57,182.85,178.95,182.86,20127176
2024-03-18,PG,Procter & Gamble,Consumer,182.95,184.64,180.47,183.53,34387066
2024-03-19,PG,Procter & Gamble,Consumer,183.56,183.61,182.38,183.4,76076645
2024-03-20,PG,Procter & Gamble,Consumer,186.68,188.48,183.17,187.04,26895115
2024-03-21,PG,Procter & Gamble,Consumer,182.39,182.87,181.76,181.29,62781484
2024-03-22,PG,Procter & Gamble,Consumer,183.64,186.98,180.86,184.96,70121899
2024-03-25,PG,Procter & Gamble,Consumer,184.35,185.31,181.69,185.15,58681714
2024-03-26,PG,Procter & Gamble,Consumer,183.8,185.3,183.44,182.58,35661932
2024-03-27,PG,Procter & Gamble,Consumer,175.41,176.76,173.82,175.96,35550814
2024-03-28,PG,Procter & Gamble,Consumer,173.64,174.95,172.04,174.07,35911073
2024-03-29,PG,Procter & Gamble,Consumer,170.72,171.83,168.89,169.62,57307898
2024-04-01,PG,Procter & Gamble,Consumer,166.23,168.41,162.04,165.65,50309217
2024-04-02,PG,Procter & Gamble,Consumer,162.59,163.75,160.75,161.26,46681481
2024-04-03,PG,Procter & Gamble,Consumer,170.01,171.46,168.02,171.88,41576576
2024-04-04,PG,Procter & Gamble,Consumer,166.1,166.67,165.93,166.03,52539688
2024-04-05,PG,Procter & Gamble,Consumer,160.76,162.95,160.34,160.94,62176191
2024-04-08,PG,Procter & Gamble,Consumer,159.24,159.55,158.8,159.35,44126876
2024-04-09,PG,Procter & Gamble,Consumer,162.39,164.02,161.39,162.93,47197815
2024-04-10,PG,Procter & Gamble,Consumer,166.76,168.55,165.74,166.72,26632236
2024-04-11,PG,Procter & Gamble,Consumer,168.57,170.06,167.71,169.21,73370366
2024-04-12,PG,Procter & Gamble,Consumer,171.1,174.77,170.82,171.63,62388466
2024-04-15,PG,Procter & Gamble,Consumer,168.3,171.35,168.03,169.16,27374507
2024-04-16,PG,Procter & Gamble,Consumer,171.18,176.17,171.14,169.95,39434743
2024-04-17,PG,Procter & Gamble,Consumer,175.63,175.76,174.76,175.79,55443495
2024-04-18,PG,Procter & Gamble,Consumer,173.86,174.17,173.36,174.67,54465894
2024-04-19,PG,Procter & Gamble,Consumer,175.98,177.84,174.59,177.79,31720130
2024-04-22,PG,Procter & Gamble,Consumer,176.15,177.74,174.15,175.96,68896009
2024-04-23,PG,Procter & Gamble,Consumer,175.95,179.3,174.28,176.08,88285667
2024-04-24,PG,Procter & Gamble,Consumer,176.27,177.86,175.85,176.36,14554234
2024-04-25,PG,Procter & Gamble,Consumer,179.75,181.78,173.81,180.4,37323850
2024-04-26,PG,Procter & Gamble,Consumer,176.16,176.49,175.27,176.3,61963452
2024-04-29,PG,Procter & Gamble,Consumer,184.81,185.51,183.85,184.32,72049617
2024-04-30,PG,Procter & Gamble,Consumer,185.19,187.3,183.66,184.74,61596767
2024-05-01,PG,Procter & Gamble,Consumer,188.82,190.04,186.65,188.63,68691948
2024-05-02,PG,Procter & Gamble,Consumer,185.15,185.82,183.78,186.16,58261579
2024-05-03,PG,Procter & Gamble,Consumer,186.47,187.69,186.46,187.26,66186295
2024-05-06,PG,Procter & Gamble,Consumer,183.11,186.95,181.89,183.52,30883991
2024-05-07,PG,Procter & Gamble,Consumer,177.25,179.91,172.86,178.16,41004510
2024-05-08,PG,Procter & Gamble,Consumer,181.66,182.98,178.17,180.47,25666000
2024-05-09,PG,Procter & Gamble,Consumer,178.62,180.96,176.93,178.3,55891800
2024-05-10,PG,Procter & Gamble,Consumer,181.86,182.15,181.09,181.79,47638626
2024-05-13,PG,Procter & Gamble,Consumer,187.87,189.03,186.83,187.11,55954859
2024-05-14,PG,Procter & Gamble,Consumer,185.95,187.14,184.82,187.82,57006618
2024-05-15,PG,Procter & Gamble,Consumer,181.72,185.58,180.29,182.04,12290532
2024-05-16,PG,Procter & Gamble,Consumer,181.54,182.32,181.49,180.51,49582933
2024-05-17,PG,Procter & Gamble,Consumer,184.35,185.98,180.24,183.4,35891533
2024-05-20,PG,Procter & Gamble,Consumer,177.84,178.34,177.77,179.64,52283984
2024-05-21,PG,Procter & Gamble,Consumer,184.96,186.77,183.79,184.69,56415413
2024-05-22,PG,Procter & Gamble,Consumer,186.85,187.01,186.55,187.23,45565882
2024-05-23,PG,Procter & Gamble,Consumer,188.21,188.51,186.91,189.46,91588006
2024-05-24,PG,Procter & Gamble,Consumer,184.7,186.67,184.26,184.73,51365875
2024-05-27,PG,Procter & Gamble,Consumer,188.11,189.62,187.19,187.49,58190498
2024-05-28,PG,Procter & Gamble,Consumer,193.1,193.58,191.19,195.02,16256304
2024-05-29,PG,Procter & Gamble,Consumer,189.67,189.92,188.7,189.86,44474307
2024-05-30,PG,Procter & Gamble,Consumer,193.06,194.34,192.6,192.94,39734049
2024-05-31,PG,Procter & Gamble,Consumer,195.17,196.08,194.21,194.57,50950441
2024-06-03,PG,Procter & Gamble,Consumer,201.3,202.07,199.2,201.22,18186995
2024-06-04,PG,Procter & Gamble,Consumer,216.06,216.8,214.43,216.77,33011789
2024-06-05,PG,Procter & Gamble,Consumer,215.16,218.71,214.22,216.01,61439582
2024-06-06,PG,Procter & Gamble,Consumer,210.21,213.64,207.54,210.51,55472544
2024-06-07,PG,Procter & Gamble,Consumer,218.74,221.09,218.68,216.09,56697402
2024-06-10,PG,Procter & Gamble,Consumer,217.72,219.36,216.56,217.0,37393596
2024-06-11,PG,Procter & Gamble,Consumer,220.03,221.46,219.21,221.31,31508618
2024-06-12,PG,Procter & Gamble,Consumer,227.03,229.41,226.96,228.74,34679163
2024-06-13,PG,Procter & Gamble,Consumer,228.38,233.88,228.36,228.42,34122495
2024-06-14,PG,Procter & Gamble,Consumer,228.0,229.97,227.58,227.52,54059583
2024-06-17,PG,Procter & Gamble,Consumer,227.09,228.55,221.91,227.73,44357487
2024-06-18,PG,Procter & Gamble,Consumer,229.28,230.78,226.36,227.26,48409314
2024-06-19,PG,Procter & Gamble,Consumer,224.33,227.12,221.71,222.94,51747170
2024-06-20,PG,Procter & Gamble,Consumer,220.6,222.35,218.5,219.82,23072432
2024-06-21,PG,Procter & Gamble,Consumer,217.65,220.91,215.03,217.73,58425386
2024-06-24,PG,Procter & Gamble,Consumer,214.76,215.77,214.67,213.41,36917262
2024-06-25,PG,Procter & Gamble,Consumer,220.97,221.62,216.76,221.02,52765051
2024-06-26,PG,Procter & Gamble,Consumer,224.67,225.78,218.21,222.73,68939920
2024-06-27,PG,Procter & Gamble,Consumer,220.21,220.66,219.74,219.54,46808493
2024-06-28,PG,Procter & Gamble,Consumer,215.95,218.58,212.79,216.56,40322117
2024-07-01,PG,Procter & Gamble,Consumer,211.98,215.49,207.78,214.88,54077122
2024-07-02,PG,Procter & Gamble,Consumer,215.86,216.28,214.42,216.13,93789244
2024-07-03,PG,Procter & Gamble,Consumer,218.95,220.24,216.66,217.46,65607856
2024-07-04,PG,Procter & Gamble,Consumer,221.2,221.36,219.12,220.81,33632822
2024-07-05,PG,Procter & Gamble,Consumer,223.88,229.01,221.84,224.45,53766305
2024-07-08,PG,Procter & Gamble,Consumer,222.88,224.49,222.16,221.78,47495569
2024-07-09,PG,Procter & Gamble,Consumer,218.63,218.7,217.39,216.81,89489157
2024-07-10,PG,Procter & Gamble,Consumer,213.17,213.7,210.99,212.82,44261275
2024-07-11,PG,Procter & Gamble,Consumer,211.46,212.84,210.17,212.79,20473165
2024-07-12,PG,Procter & Gamble,Consumer,208.85,210.7,207.98,207.6,48444892
2024-07-15,PG,Procter & Gamble,Consumer,213.53,215.37,210.9,213.39,48370018
2024-07-16,PG,Procter & Gamble,Consumer,207.52,210.44,205.22,207.81,58675152
2024-07-17,PG,Procter & Gamble,Consumer,215.2,216.19,212.44,213.43,56518258
2024-07-18,PG,Procter & Gamble,Consumer,210.1,212.44,206.95,210.76,57951365
2024-07-19,PG,Procter & Gamble,Consumer,213.59,214.52,212.43,215.22,50950697
2024-07-22,PG,Procter & Gamble,Consumer,213.9,215.19,211.65,215.39,31268890
2024-07-23,PG,Procter & Gamble,Consumer,210.05,211.01,208.84,210.84,21239487
2024-07-24,PG,Procter & Gamble,Consumer,209.41,210.79,205.97,209.44,18607656
2024-07-25,PG,Procter & Gamble,Consumer,210.68,211.99,209.78,209.87,38198464
2024-07-26,PG,Procter & Gamble,Consumer,211.09,211.91,210.56,210.06,75411053
2024-07-29,PG,Procter & Gamble,Consumer,214.51,214.64,211.7,215.18,55805615
2024-07-30,PG,Procter & Gamble,Consumer,212.71,214.44,210.85,213.37,78797225
2024-07-31,PG,Procter & Gamble,Consumer,212.01,213.9,208.92,212.58,45852767
2024-08-01,PG,Procter & Gamble,Consumer,212.17,215.82,211.22,214.29,56011570
2024-08-02,PG,Procter & Gamble,Consumer,206.53,210.02,204.76,205.26,30222633
2024-08-05,PG,Procter & Gamble,Consumer,212.96,213.96,210.69,211.21,9152329
2024-08-06,PG,Procter & Gamble,Consumer,209.82,211.13,209.19,210.16,38832683
2024-08-07,PG,Procter & Gamble,Consumer,215.43,216.9,214.99,214.95,48377747
2024-08-08,PG,Procter & Gamble,Consumer,222.97,223.92,220.32,223.82,61479338
2024-08-09,PG,Procter & Gamble,Consumer,225.19,228.97,222.38,225.93,76130674
2024-08-12,PG,Procter & Gamble,Consumer,226.46,226.64,225.43,226.5,67038878
2024-08-13,PG,Procter & Gamble,Consumer,225.33,226.89,223.64,224.03,5925598
2024-08-14,PG,Procter & Gamble,Consumer,229.63,233.29,228.51,229.93,10260719
2024-08-15,PG,Procter & Gamble,Consumer,232.07,232.26,230.62,230.09,76915115
2024-08-16,PG,Procter & Gamble,Consumer,224.69,226.09,222.73,224.11,47382839
2024-08-19,PG,Procter & Gamble,Consumer,217.13,220.58,215.78,215.71,52321387
2024-08-20,PG,Procter & Gamble,Consumer,219.52,223.51,217.53,222.48,63999688
2024-08-21,PG,Procter & Gamble,Consumer,218.54,220.72,217.65,218.39,27302780
2024-08-22,PG,Procter & Gamble,Consumer,220.27,221.65,217.96,221.59,48342927
2024-08-23,PG,Procter & Gamble,Consumer,218.64,220.65,216.19,218.49,22418602
2024-08-26,PG,Procter & Gamble,Consumer,219.96,221.36,219.0,220.24,53915702
2024-08-27,PG,Procter & Gamble,Consumer,230.13,231.2,228.5,228.73,44431918
2024-08-28,PG,Procter & Gamble,Consumer,232.27,236.35,230.77,230.09,46676856
2024-08-29,PG,Procter & Gamble,Consumer,222.27,225.64,220.87,222.83,51202133
2024-08-30,PG,Procter & Gamble,Consumer,223.0,224.5,221.43,222.93,55693585
2024-09-02,PG,Procter & Gamble,Consumer,225.92,226.99,224.28,226.35,88643934
2024-09-03,PG,Procter & Gamble,Consumer,226.73,227.0,226.02,225.72,63135226
2024-09-04,PG,Procter & Gamble,Consumer,232.12,233.35,232.06,232.99,54417514
2024-09-05,PG,Procter & Gamble,Consumer,231.22,234.6,231.12,230.53,45361025
2024-09-06,PG,Procter & Gamble,Consumer,230.46,231.42,229.09,230.44,56903419
2024-01-01,NVDA,NVIDIA,Technology,515.15,518.67,509.29,512.4,44929372
2024-01-02,NVDA,NVIDIA,Technology,508.54,510.88,504.53,508.75,31368777
2024-01-03,NVDA,NVIDIA,Technology,478.19,481.48,474.61,476.18,57479069
2024-01-04,NVDA,NVIDIA,Technology,495.46,498.73,494.33,496.35,83630160
2024-01-05,NVDA,NVIDIA,Technology,488.4,491.84,487.06,491.32,45541138
2024-01-08,NVDA,NVIDIA,Technology,479.27,481.66,469.14,480.95,71978285
2024-01-09,NVDA,NVIDIA,Technology,494.96,495.61,488.99,498.26,1000
2024-01-10,NVDA,NVIDIA,Technology,494.56,496.37,491.58,492.95,30799434
2024-01-11,NVDA,NVIDIA,Technology,492.25,501.59,492.19,488.83,56852274
2024-01-12,NVDA,NVIDIA,Technology,493.81,494.44,493.7,492.89,71838401
2024-01-15,NVDA,NVIDIA,Technology,489.68,492.15,482.01,485.28,68740349
2024-01-16,NVDA,NVIDIA,Technology,480.39,483.53,477.99,478.99,71121332
2024-01-17,NVDA,NVIDIA,Technology,486.01,486.77,483.48,485.18,57235480
2024-01-18,NVDA,NVIDIA,Technology,512.51,513.81,508.4,510.37,6801082
2024-01-19,NVDA,NVIDIA,Technology,513.4,518.25,512.3,514.09,32927691
2024-01-22,NVDA,NVIDIA,Technology,489.34,492.58,483.81,487.97,35780788
2024-01-23,NVDA,NVIDIA,Technology,497.3,500.4,492.68,496.44,39039716
2024-01-24,NVDA,NVIDIA,Technology,493.85,499.57,480.52,491.58,77643442
2024-01-25,NVDA,NVIDIA,Technology,503.23,504.22,496.17,499.39,41127177
2024-01-26,NVDA,NVIDIA,Technology,491.75,496.97,479.43,496.74,30632331
2024-01-29,NVDA,NVIDIA,Technology,479.84,481.27,479.65,481.59,14694439
2024-01-30,NVDA,NVIDIA,Technology,470.64,474.08,460.22,472.71,48555917
2024-01-31,NVDA,NVIDIA,Technology,464.31,470.73,456.64,463.53,49771309
2024-02-01,NVDA,NVIDIA,Technology,448.92,451.12,444.55,450.3,46470692
2024-02-02,NVDA,NVIDIA,Technology,456.21,456.88,450.41,461.28,37340929
2024-02-05,NVDA,NVIDIA,Technology,442.73,451.55,437.96,440.73,39487425
2024-02-06,NVDA,NVIDIA,Technology,445.29,448.74,442.75,446.94,45157353
2024-02-07,NVDA,NVIDIA,Technology,451.71,455.64,451.67,448.31,47410078
2024-02-08,NVDA,NVIDIA,Technology,476.96,479.92,468.04,477.59,68050909
2024-02-09,NVDA,NVIDIA,Technology,474.53,477.6,471.38,473.97,45492994
2024-02-12,NVDA,NVIDIA,Technology,473.73,474.41,470.46,475.02,56719480
2024-02-13,NVDA,NVIDIA,Technology,451.31,454.77,447.09,451.33,56337508
2024-02-14,NVDA,NVIDIA,Technology,459.05,460.01,451.87,458.98,54453638
2024-02-15,NVDA,NVIDIA,Technology,468.16,471.46,464.93,466.27,54361444
2024-02-16,NVDA,NVIDIA,Technology,485.34,487.12,482.61,492.99,65250127
2024-02-19,NVDA,NVIDIA,Technology,489.48,495.8,487.35,487.58,62776893
2024-02-20,NVDA,NVIDIA,Technology,497.0,501.03,484.99,493.23,69319891
2024-02-21,NVDA,NVIDIA,Technology,494.59,501.07,489.73,496.15,70153365
2024-02-22,NVDA,NVIDIA,Technology,505.07,514.44,503.76,506.71,31012157
2024-02-23,NVDA,NVIDIA,Technology,518.84,526.07,515.98,520.55,37903059
2024-02-26,NVDA,NVIDIA,Technology,526.97,527.52,526.39,531.07,53548640
2024-02-27,NVDA,NVIDIA,Technology,509.59,514.99,507.02,510.76,69206379
2024-02-28,NVDA,NVIDIA,Technology,506.28,518.5,497.69,505.84,53381158
2024-02-29,NVDA,NVIDIA,Technology,496.92,500.12,489.02,493.72,61089834
2024-03-01,NVDA,NVIDIA,Technology,489.78,499.42,489.3,489.83,38505209
2024-03-04,NVDA,NVIDIA,Technology,503.24,504.66,502.24,508.17,16659082
2024-03-05,NVDA,NVIDIA,Technology,513.49,517.08,509.85,511.75,42278273
2024-03-06,NVDA,NVIDIA,Technology,509.35,509.86,502.05,506.68,23590251
2024-03-07,NVDA,NVIDIA,Technology,509.79,514.17,503.84,511.93,41011613
2024-03-08,NVDA,NVIDIA,Technology,530.16,532.24,529.23,528.28,54515233
2024-03-11,NVDA,NVIDIA,Technology,525.51,526.45,518.07,524.95,39148416
2024-03-12,NVDA,NVIDIA,Technology,538.08,540.4,528.44,541.03,64481779
2024-03-13,NVDA,NVIDIA,Technology,538.51,543.28,530.87,537.99,35615593
2024-03-14,NVDA,NVIDIA,Technology,559.37,571.43,557.18,558.28,34788508
2024-03-15,NVDA,NVIDIA,Technology,571.14,575.93,569.24,571.38,66963823
2024-03-18,NVDA,NVIDIA,Technology,557.42,560.67,554.97,556.75,75893637
2024-03-19,NVDA,NVIDIA,Technology,552.3,555.9,551.77,551.77,14138623
2024-03-20,NVDA,NVIDIA,Technology,552.93,561.84,550.5,553.49,20649606
2024-03-21,NVDA,NVIDIA,Technology,547.67,553.2,544.17,545.84,12925404
2024-03-22,NVDA,NVIDIA,Technology,549.61,554.36,548.66,551.14,48286321
2024-03-25,NVDA,NVIDIA,Technology,554.0,555.64,551.25,556.41,47579401
2024-03-26,NVDA,NVIDIA,Technology,564.41,570.16,562.39,561.59,57429130
2024-03-27,NVDA,NVIDIA,Technology,561.05,566.38,553.84,557.82,59688922
2024-03-28,NVDA,NVIDIA,Technology,553.59,556.2,551.55,552.37,55488850
2024-03-29,NVDA,NVIDIA,Technology,539.96,543.59,538.52,542.05,71148478
2024-04-01,NVDA,NVIDIA,Technology,531.0,531.85,530.59,528.33,55645256
2024-04-02,NVDA,NVIDIA,Technology,537.34,541.02,531.73,538.97,68843502
2024-04-03,NVDA,NVIDIA,Technology,528.39,530.52,519.21,524.58,47025924
2024-04-04,NVDA,NVIDIA,Technology,533.85,538.79,529.5,533.35,54885311
2024-04-05,NVDA,NVIDIA,Technology,545.8,557.69,543.22,545.73,65915592
2024-04-08,NVDA,NVIDIA,Technology,539.0,543.65,531.55,545.69,10625333
2024-04-09,NVDA,NVIDIA,Technology,549.25,558.39,549.02,546.79,43847445
2024-04-10,NVDA,NVIDIA,Technology,558.02,559.01,556.41,558.93,78002811
2024-04-11,NVDA,NVIDIA,Technology,541.84,545.27,538.54,540.51,54059639
2024-04-12,NVDA,NVIDIA,Technology,530.64,535.43,517.69,530.17,52884031
2024-04-15,NVDA,NVIDIA,Technology,548.65,549.25,543.72,552.14,34565409
2024-04-16,NVDA,NVIDIA,Technology,523.36,525.44,516.09,524.57,38907380
2024-04-17,NVDA,NVIDIA,Technology,542.92,548.27,529.46,543.04,93355040
2024-04-18,NVDA,NVIDIA,Technology,521.51,539.61,511.18,522.26,20652936
2024-04-19,NVDA,NVIDIA,Technology,506.45,512.64,496.6,507.02,25923175
2024-04-22,NVDA,NVIDIA,Technology,502.26,510.61,495.8,499.83,54106713
2024-04-23,NVDA,NVIDIA,Technology,484.47,496.2,484.32,481.94,1000
2024-04-24,NVDA,NVIDIA,Technology,495.47,503.76,494.81,493.21,21333045
2024-04-25,NVDA,NVIDIA,Technology,500.45,501.54,489.11,497.56,59318356
2024-04-26,NVDA,NVIDIA,Technology,502.48,505.62,495.06,501.39,56656920
2024-04-29,NVDA,NVIDIA,Technology,514.75,520.31,507.89,513.66,85103534
2024-04-30,NVDA,NVIDIA,Technology,511.77,519.43,499.3,509.71,64548090
2024-05-01,NVDA,NVIDIA,Technology,506.05,509.84,503.21,506.75,9927580
2024-05-02,NVDA,NVIDIA,Technology,494.47,495.71,490.79,492.68,67868048
2024-05-03,NVDA,NVIDIA,Technology,498.88,505.51,498.67,502.72,12981539
2024-05-06,NVDA,NVIDIA,Technology,491.29,493.21,486.72,492.02,25871733
2024-05-07,NVDA,NVIDIA,Technology,483.26,483.85,482.09,483.87,44016037
2024-05-08,NVDA,NVIDIA,Technology,473.88,476.27,467.75,474.38,60633097
2024-05-09,NVDA,NVIDIA,Technology,476.8,477.28,475.94,477.45,62855041
2024-05-10,NVDA,NVIDIA,Technology,482.09,485.43,482.01,483.15,46160259
2024-05-13,NVDA,NVIDIA,Technology,498.56,499.52,495.59,498.3,76051331
2024-05-14,NVDA,NVIDIA,Technology,495.51,503.67,494.79,494.49,65995592
2024-05-15,NVDA,NVIDIA,Technology,494.62,499.33,490.15,497.33,33508671
2024-05-16,NVDA,NVIDIA,Technology,505.62,510.53,501.15,503.89,84482343
2024-05-17,NVDA,NVIDIA,Technology,509.91,510.17,494.27,509.05,25504931
2024-05-20,NVDA,NVIDIA,Technology,532.56,533.03,531.58,531.55,94239656
2024-05-21,NVDA,NVIDIA,Technology,530.53,533.11,529.06,525.91,63716787
2024-05-22,NVDA,NVIDIA,Technology,509.76,514.03,493.86,507.76,42666840
2024-05-23,NVDA,NVIDIA,Technology,504.23,509.12,502.01,503.53,39845726
2024-05-24,NVDA,NVIDIA,Technology,484.1,489.06,481.22,484.82,27394852
2024-05-27,NVDA,NVIDIA,Technology,495.29,500.73,490.22,493.95,62349023
2024-05-28,NVDA,NVIDIA,Technology,502.11,507.08,497.84,499.98,65003340
2024-05-29,NVDA,NVIDIA,Technology,503.72,512.03,501.02,504.34,64103196
2024-05-30,NVDA,NVIDIA,Technology,510.83,518.4,506.75,513.79,33867576
2024-05-31,NVDA,NVIDIA,Technology,525.06,531.93,524.87,522.62,57927546
2024-06-03,NVDA,NVIDIA,Technology,509.55,519.23,507.92,506.41,61637982
2024-06-04,NVDA,NVIDIA,Technology,516.51,522.77,508.36,514.69,40373471
2024-06-05,NVDA,NVIDIA,Technology,518.88,525.02,517.84,522.85,39621632
2024-06-06,NVDA,NVIDIA,Technology,514.71,515.17,508.78,511.94,74415313
2024-06-07,NVDA,NVIDIA,Technology,524.38,528.78,519.25,525.8,15464258
2024-06-10,NVDA,NVIDIA,Technology,527.98,533.55,527.04,530.61,61680264
2024-06-11,NVDA,NVIDIA,Technology,527.68,536.97,522.24,528.15,68502093
2024-06-12,NVDA,NVIDIA,Technology,528.85,536.64,521.48,525.37,55768076
2024-06-13,NVDA,NVIDIA,Technology,547.09,557.32,544.54,547.08,58642728
2024-06-14,NVDA,NVIDIA,Technology,542.6,544.16,539.11,541.85,46757670
2024-06-17,NVDA,NVIDIA,Technology,545.32,545.45,535.07,544.1,69902063
2024-06-18,NVDA,NVIDIA,Technology,547.12,553.8,544.03,545.17,55083972
2024-06-19,NVDA,NVIDIA,Technology,543.12,548.67,539.7,540.92,49080673
2024-06-20,NVDA,NVIDIA,Technology,553.69,559.93,549.17,556.26,53291190
2024-06-21,NVDA,NVIDIA,Technology,568.62,570.03,560.22,568.25,81462192
2024-06-24,NVDA,NVIDIA,Technology,566.79,570.57,563.51,569.48,43540807
2024-06-25,NVDA,NVIDIA,Technology,582.95,595.01,579.51,583.79,57653972
2024-06-26,NVDA,NVIDIA,Technology,584.8,585.5,582.76,582.01,38567778
2024-06-27,NVDA,NVIDIA,Technology,580.69,581.74,575.47,585.68,44289528
2024-06-28,NVDA,NVIDIA,Technology,575.01,575.68,575.01,573.45,79343558
2024-07-01,NVDA,NVIDIA,Technology,563.25,581.92,559.4,564.48,47865270
2024-07-02,NVDA,NVIDIA,Technology,584.59,592.81,583.6,586.13,86908195
2024-07-03,NVDA,NVIDIA,Technology,588.92,590.81,585.34,589.73,38768544
2024-07-04,NVDA,NVIDIA,Technology,595.56,603.29,580.87,594.39,41277163
2024-07-05,NVDA,NVIDIA,Technology,615.4,626.67,613.29,618.58,36038571
2024-07-08,NVDA,NVIDIA,Technology,614.65,616.19,608.82,619.33,46165160
2024-07-09,NVDA,NVIDIA,Technology,604.09,606.83,599.92,609.15,75500370
2024-07-10,NVDA,NVIDIA,Technology,578.66,579.35,573.42,573.26,43328971
2024-07-11,NVDA,NVIDIA,Technology,581.54,583.67,577.12,586.55,22381358
2024-07-12,NVDA,NVIDIA,Technology,586.06,591.2,584.63,587.33,65114091
2024-07-15,NVDA,NVIDIA,Technology,586.86,589.1,576.16,581.92,81161571
2024-07-16,NVDA,NVIDIA,Technology,570.82,580.98,568.36,573.81,18641642
2024-07-17,NVDA,NVIDIA,Technology,578.18,582.98,576.21,577.51,14836151
2024-07-18,NVDA,NVIDIA,Technology,569.91,578.5,565.66,569.83,77326448
2024-07-19,NVDA,NVIDIA,Technology,551.31,556.63,551.04,553.38,73609902
2024-07-22,NVDA,NVIDIA,Technology,545.08,547.14,540.46,543.67,56354536
2024-07-23,NVDA,NVIDIA,Technology,537.65,547.66,537.41,540.48,30240055
2024-07-24,NVDA,NVIDIA,Technology,527.09,529.03,521.99,529.8,74946819
2024-07-25,NVDA,NVIDIA,Technology,507.01,507.51,500.96,509.38,27540054
2024-07-26,NVDA,NVIDIA,Technology,522.32,524.32,520.67,520.47,15301691
2024-07-29,NVDA,NVIDIA,Technology,525.73,526.75,524.68,528.48,49087401
2024-07-30,NVDA,NVIDIA,Technology,531.92,532.98,527.27,531.5,54958714
2024-07-31,NVDA,NVIDIA,Technology,538.39,543.88,528.38,538.0,38328357
2024-08-01,NVDA,NVIDIA,Technology,541.88,542.46,537.44,538.48,85563950
2024-08-02,NVDA,NVIDIA,Technology,541.35,544.25,537.21,543.04,47368739
2024-08-05,NVDA,NVIDIA,Technology,550.6,550.87,549.57,549.57,19884365
2024-08-06,NVDA,NVIDIA,Technology,553.48,555.14,551.81,551.51,36970224
2024-08-07,NVDA,NVIDIA,Technology,539.87,550.94,538.43,540.97,37093645
2024-08-08,NVDA,NVIDIA,Technology,514.88,525.94,512.12,518.7,52965339
2024-08-09,NVDA,NVIDIA,Technology,521.75,523.07,519.52,526.35,75622410
2024-08-12,NVDA,NVIDIA,Technology,550.73,551.26,549.53,550.26,43182039
2024-08-13,NVDA,NVIDIA,Technology,548.57,560.1,546.0,551.11,53544581
2024-08-14,NVDA,NVIDIA,Technology,532.99,534.36,531.64,533.6,82829111
2024-08-15,NVDA,NVIDIA,Technology,523.18,523.82,515.27,524.41,46081343
2024-08-16,NVDA,NVIDIA,Technology,519.48,520.03,510.47,518.51,58388156
2024-08-19,NVDA,NVIDIA,Technology,521.75,524.58,516.72,520.48,50473368
2024-08-20,NVDA,NVIDIA,Technology,521.27,532.0,515.58,519.32,50746563
2024-08-21,NVDA,NVIDIA,Technology,523.11,537.23,522.5,525.24,36072358
2024-08-22,NVDA,NVIDIA,Technology,512.77,513.77,503.63,510.06,53777233
2024-08-23,NVDA,NVIDIA,Technology,518.1,520.77,511.57,522.19,70228451
2024-08-26,NVDA,NVIDIA,Technology,511.5,512.72,509.31,513.23,44849393
2024-08-27,NVDA,NVIDIA,Technology,536.12,538.69,534.45,538.36,35756055
2024-08-28,NVDA,NVIDIA,Technology,541.19,545.8,537.37,536.69,51309253
2024-08-29,NVDA,NVIDIA,Technology,551.21,555.01,548.85,545.79,33892022
2024-08-30,NVDA,NVIDIA,Technology,549.52,551.81,548.87,545.35,44404394
2024-09-02,NVDA,NVIDIA,Technology,539.04,541.98,531.36,535.7,26108101
2024-09-03,NVDA,NVIDIA,Technology,522.0,527.47,515.51,525.27,48274153
2024-09-04,NVDA,NVIDIA,Technology,530.91,535.44,523.24,530.01,52087585
2024-09-05,NVDA,NVIDIA,Technology,532.45,534.79,525.66,534.88,52338743
2024-09-06,NVDA,NVIDIA,Technology,535.37,536.04,534.03,536.53,68401224
2024-01-01,TSLA,Tesla,Automotive,235.71,238.73,235.49,235.74,29930242
2024-01-02,TSLA,Tesla,Automotive,237.63,242.06,234.48,235.95,19509109
2024-01-03,TSLA,Tesla,Automotive,234.89,236.32,230.99,234.92,77002705
2024-01-04,TSLA,Tesla,Automotive,230.1,235.7,226.71,231.26,19969882
2024-01-05,TSLA,Tesla,Automotive,225.1,228.76,221.79,222.61,34721360
2024-01-08,TSLA,Tesla,Automotive,234.04,235.53,232.41,233.91,69273600
2024-01-09,TSLA,Tesla,Automotive,223.62,224.0,222.49,224.62,24133512
2024-01-10,TSLA,Tesla,Automotive,232.01,234.68,228.77,231.92,94242338
2024-01-11,TSLA,Tesla,Automotive,229.46,230.64,227.23,231.39,33371753
2024-01-12,TSLA,Tesla,Automotive,226.15,228.31,221.73,225.13,65203953
2024-01-15,TSLA,Tesla,Automotive,233.48,236.03,230.62,233.34,35490305
2024-01-16,TSLA,Tesla,Automotive,235.98,236.69,235.72,236.01,69861616
2024-01-17,TSLA,Tesla,Automotive,230.71,231.4,224.67,230.82,47466658
2024-01-18,TSLA,Tesla,Automotive,238.21,239.32,235.35,237.64,82260408
2024-01-19,TSLA,Tesla,Automotive,238.16,239.0,237.54,237.44,33460407
2024-01-22,TSLA,Tesla,Automotive,234.41,235.23,231.3,233.09,66916729
